FECHA,TMAX,TMIN,NOMBRE
18/11/20, 24.8, 19.2,AEROPARQUE AERO
18/11/20, 26.0,  7.0,AZUL AERO
18/11/20, 27.5,  7.2,BAHIA BLANCA AERO
18/11/20, 28.5,  4.5,BARILOCHE AERO
18/11/20,, -6.5,BASE BELGRANO II
18/11/20,  2.4, -2.3,BASE CARLINI (EX JUBANY)
18/11/20,  5.7, -1.8,BASE ESPERANZA
18/11/20,  6.4, -5.4,BASE MARAMBIO
18/11/20,  2.0, -2.8,BASE ORCADAS
18/11/20,  3.5, -5.3,BASE SAN MARTIN
18/11/20, 25.8,  7.8,BENITO JUAREZ AERO
18/11/20, 20.4, 14.0,BERNARDO DE IRIGOYEN AERO
18/11/20, 25.6,  9.5,BOLIVAR AERO
18/11/20, 26.7, 18.0,BUENOS AIRES OBSERVATORIO
18/11/20, 28.0, 13.5,CAMPO DE MAYO AERO
18/11/20, 27.1, 13.1,CATAMARCA AERO
18/11/20, 27.6, 19.4,CERES AERO
18/11/20, 27.5, 13.2,CHAMICAL AERO
18/11/20, 29.0, 11.4,CHAPELCO AERO
18/11/20, 29.0, 13.5,CHEPES
18/11/20, 27.0, 10.5,CHILECITO AERO
18/11/20, 33.5, 13.9,CIPOLLETTI
18/11/20, 22.1, 12.6,COMODORO RIVADAVIA AERO
18/11/20, 30.2, 12.8,CONCORDIA AERO
18/11/20, 26.3, 16.9,CORDOBA AERO
18/11/20, 27.4, 17.4,CORDOBA OBSERVATORIO
18/11/20, 26.7,  7.2,CORONEL PRINGLES AERO
18/11/20, 26.0,  7.4,CORONEL SUAREZ AERO
18/11/20, 30.4, 17.5,CORRIENTES AERO
18/11/20, 24.2, 12.5,DOLORES AERO
18/11/20, 31.4,  5.5,EL BOLSON AERO
18/11/20, 22.9,  4.6,EL CALAFATE AERO
18/11/20, 28.0, 15.5,EL PALOMAR AERO
18/11/20,, 15.6,EL TREBOL
18/11/20, 26.1, 16.9,ESCUELA DE AVIACION MILITAR AERO
18/11/20, 28.4,  7.5,ESQUEL AERO
18/11/20, 27.6, 13.7,EZEIZA AERO
18/11/20, 29.5, 17.7,FORMOSA AERO
18/11/20, 27.7, 11.5,GENERAL PICO AERO
18/11/20, 28.5,  9.0,GOBERNADOR GREGORES AERO
18/11/20, 31.3, 14.9,GUALEGUAYCHU AERO
18/11/20, 24.0, 16.6,IGUAZU AERO
18/11/20, 31.6, 16.0,ITUZAINGO
18/11/20, 24.5,  9.8,JACHAL
18/11/20, 26.6, 13.3,JUJUY AERO
18/11/20, 21.9, 11.1,JUJUY U N
18/11/20, 26.5, 14.2,JUNIN AERO
18/11/20, 26.3, 13.4,LA PLATA AERO
18/11/20, 23.2,  0.2,LA QUIACA OBSERVATORIO
18/11/20, 28.7, 11.1,LA RIOJA AERO
18/11/20, 28.1, 13.7,LABOULAYE AERO
18/11/20, 25.0, 13.3,LAS FLORES
18/11/20, 30.0, 17.0,LAS LOMITAS
18/11/20, 23.8,  7.1,MALARGUE AERO
18/11/20, 28.6,  6.8,MAQUINCHAO
18/11/20, 19.2,  9.8,MAR DEL PLATA AERO
18/11/20, 28.5, 13.7,MARCOS JUAREZ AERO
18/11/20, 28.0, 13.5,MARIANO MORENO AERO
18/11/20, 27.8, 10.7,MENDOZA AERO
18/11/20,, 10.4,MENDOZA OBSERVATORIO
18/11/20,,,MERCEDES AERO (CTES)
18/11/20, 28.0, 14.5,MERLO AERO
18/11/20, 24.3, 13.0,METAN
18/11/20, 30.2, 17.8,MONTE CASEROS AERO
18/11/20, 28.0, 14.5,MORON AERO
18/11/20, 31.7, 12.6,NEUQUEN AERO
18/11/20, 27.4, 12.8,NUEVE DE JULIO
18/11/20, 29.0, 17.0,OBERA
18/11/20, 25.2,  8.8,OLAVARRIA AERO
18/11/20, 27.0, 15.2,ORAN AERO
18/11/20, 27.6, 18.2,PARANA AERO
18/11/20, 30.0,  7.3,PASO DE INDIOS
18/11/20, 29.2, 17.5,PASO DE LOS LIBRES AERO
18/11/20, 26.8, 10.4,PEHUAJO AERO
18/11/20, 26.2,  7.0,PERITO MORENO AERO
18/11/20, 27.2,  7.4,PIGUE AERO
18/11/20, 27.2, 18.4,PILAR OBSERVATORIO
18/11/20, 29.3, 19.5,POSADAS AERO
18/11/20, 30.8, 17.9,PRESIDENCIA ROQUE SAENZ PE�A AERO
18/11/20, 19.6,  7.8,PUERTO DESEADO AERO
18/11/20, 23.8, 10.8,PUERTO MADRYN AERO
18/11/20, 23.6, 15.5,PUNTA INDIO B.A.
18/11/20, 27.6, 17.0,RAFAELA AERO
18/11/20, 30.0, 17.1,RECONQUISTA AERO
18/11/20, 32.0, 17.4,RESISTENCIA AERO
18/11/20, 30.6, 12.0,RIO COLORADO
18/11/20, 27.5, 15.0,RIO CUARTO AERO
18/11/20, 24.3,  8.5,RIO GALLEGOS AERO
18/11/20, 20.6,  7.0,RIO GRANDE B.A.
18/11/20, 28.5, 16.0,RIVADAVIA
18/11/20, 30.2, 12.6,ROSARIO AERO
18/11/20, 23.6,  9.8,SALTA AERO
18/11/20, 24.0, 12.3,SAN ANTONIO OESTE AERO
18/11/20, 29.0,  8.5,SAN CARLOS (MZA)
18/11/20, 26.9, 15.5,SAN FERNANDO AERO
18/11/20, 29.5, 13.1,SAN JUAN AERO
18/11/20, 24.7,  8.9,SAN JULIAN AERO
18/11/20, 28.7, 13.4,SAN LUIS AERO
18/11/20, 28.4, 10.3,SAN MARTIN (MZA)
18/11/20, 30.3, 13.6,SAN RAFAEL AERO
18/11/20, 25.1,  8.9,SANTA CRUZ AERO
18/11/20, 29.7, 10.1,SANTA ROSA AERO
18/11/20, 26.8, 13.0,SANTA ROSA DE CONLARA AERO
18/11/20, 29.2, 14.6,SANTIAGO DEL ESTERO AERO
18/11/20, 28.8, 16.7,SAUCE VIEJO AERO
18/11/20, 26.8, 16.7,SUNCHALES AERO
18/11/20, 25.7,  6.7,TANDIL AERO
18/11/20, 26.0, 13.5,TARTAGAL AERO
18/11/20, 29.2, 12.5,TERMAS DE RIO HONDO AERO
18/11/20, 26.0,  9.5,TINOGASTA
18/11/20, 24.2,  5.9,TRELEW AERO
18/11/20, 28.7, 10.1,TRENQUE LAUQUEN
18/11/20, 25.5,  7.2,TRES ARROYOS
18/11/20, 27.4, 13.5,TUCUMAN AERO
18/11/20, 15.0,  7.0,USHUAIA AERO
18/11/20, 22.2,  2.2,USPALLATA
18/11/20, 28.0, 13.5,VENADO TUERTO AERO
18/11/20, 29.5,  9.0,VICTORICA
18/11/20, 27.5, 11.2,VIEDMA AERO
18/11/20, 25.7, 13.9,VILLA DE MARIA DEL RIO SECO
18/11/20, 26.4, 14.1,VILLA DOLORES AERO
18/11/20, 19.5, 13.0,VILLA GESELL AERO
18/11/20, 28.4, 11.0,VILLA REYNOLDS AERO
17/11/20, 25.0, 17.2,AEROPARQUE AERO
17/11/20, 26.6, 11.5,AZUL AERO
17/11/20, 22.0, 10.2,BAHIA BLANCA AERO
17/11/20, 27.0,  2.3,BARILOCHE AERO
17/11/20,, -6.0,BASE BELGRANO II
17/11/20,  2.1, -4.8,BASE CARLINI (EX JUBANY)
17/11/20,  1.1, -3.7,BASE ESPERANZA
17/11/20, -1.9, -6.9,BASE MARAMBIO
17/11/20, -1.0, -4.4,BASE ORCADAS
17/11/20,  1.2, -4.0,BASE SAN MARTIN
17/11/20, 24.0, 10.8,BENITO JUAREZ AERO
17/11/20, 27.2, 15.8,BERNARDO DE IRIGOYEN AERO
17/11/20, 27.7, 11.5,BOLIVAR AERO
17/11/20, 27.7, 17.8,BUENOS AIRES OBSERVATORIO
17/11/20, 30.7, 10.7,CAMPO DE MAYO AERO
17/11/20, 25.0, 14.3,CATAMARCA AERO
17/11/20, 29.0, 15.0,CERES AERO
17/11/20, 25.5, 15.0,CHAMICAL AERO
17/11/20, 28.0,  6.2,CHAPELCO AERO
17/11/20, 24.0, 15.0,CHEPES
17/11/20, 21.2, 13.0,CHILECITO AERO
17/11/20, 30.0, 12.0,CIPOLLETTI
17/11/20, 22.6, 13.1,COMODORO RIVADAVIA AERO
17/11/20, 29.8, 12.6,CONCORDIA AERO
17/11/20, 26.3, 15.2,CORDOBA AERO
17/11/20, 28.2, 17.3,CORDOBA OBSERVATORIO
17/11/20, 24.1,  9.5,CORONEL PRINGLES AERO
17/11/20, 24.4,  9.2,CORONEL SUAREZ AERO
17/11/20, 30.7, 16.6,CORRIENTES AERO
17/11/20, 26.2, 13.1,DOLORES AERO
17/11/20, 29.7,  4.0,EL BOLSON AERO
17/11/20, 19.4, 12.0,EL CALAFATE AERO
17/11/20, 29.5, 14.7,EL PALOMAR AERO
17/11/20, 29.1, 20.6,EL TREBOL
17/11/20, 26.0, 12.0,ESCUELA DE AVIACION MILITAR AERO
17/11/20, 26.3,  4.3,ESQUEL AERO
17/11/20, 29.3, 14.9,EZEIZA AERO
17/11/20, 31.0, 18.4,FORMOSA AERO
17/11/20, 27.6, 12.4,GENERAL PICO AERO
17/11/20, 27.5, 11.0,GOBERNADOR GREGORES AERO
17/11/20, 30.4, 13.4,GUALEGUAYCHU AERO
17/11/20, 31.5, 17.8,IGUAZU AERO
17/11/20, 32.0, 13.5,ITUZAINGO
17/11/20, 21.0, 11.6,JACHAL
17/11/20, 22.8, 17.0,JUJUY AERO
17/11/20, 22.1, 15.6,JUJUY U N
17/11/20, 30.2, 13.5,JUNIN AERO
17/11/20, 25.5, 13.0,LA PLATA AERO
17/11/20, 25.1,  7.3,LA QUIACA OBSERVATORIO
17/11/20, 25.5, 15.4,LA RIOJA AERO
17/11/20, 29.8, 13.0,LABOULAYE AERO
17/11/20, 27.5, 15.0,LAS FLORES
17/11/20, 33.5, 22.8,LAS LOMITAS
17/11/20, 23.7, 10.4,MALARGUE AERO
17/11/20, 26.5,  6.0,MAQUINCHAO
17/11/20, 24.3, 10.5,MAR DEL PLATA AERO
17/11/20, 30.1, 13.0,MARCOS JUAREZ AERO
17/11/20, 30.6, 13.7,MARIANO MORENO AERO
17/11/20, 24.6, 13.5,MENDOZA AERO
17/11/20,, 12.6,MENDOZA OBSERVATORIO
17/11/20,,,MERCEDES AERO (CTES)
17/11/20, 31.3, 14.7,MERLO AERO
17/11/20, 23.6, 13.9,METAN
17/11/20, 30.4, 12.0,MONTE CASEROS AERO
17/11/20, 29.2, 15.5,MORON AERO
17/11/20, 29.7, 13.7,NEUQUEN AERO
17/11/20, 31.4, 15.3,NUEVE DE JULIO
17/11/20, 31.0, 17.5,OBERA
17/11/20, 25.5, 10.9,OLAVARRIA AERO
17/11/20, 23.0, 20.6,ORAN AERO
17/11/20, 29.0, 15.8,PARANA AERO
17/11/20, 29.4,  4.4,PASO DE INDIOS
17/11/20, 29.1, 14.7,PASO DE LOS LIBRES AERO
17/11/20, 28.5, 15.2,PEHUAJO AERO
17/11/20, 24.7,  7.5,PERITO MORENO AERO
17/11/20, 24.7, 11.3,PIGUE AERO
17/11/20, 27.8, 14.4,PILAR OBSERVATORIO
17/11/20, 31.3, 17.9,POSADAS AERO
17/11/20, 31.6, 16.9,PRESIDENCIA ROQUE SAENZ PE�A AERO
17/11/20, 21.2,  8.6,PUERTO DESEADO AERO
17/11/20, 28.2,  6.2,PUERTO MADRYN AERO
17/11/20, 24.5, 11.8,PUNTA INDIO B.A.
17/11/20, 30.6, 13.5,RAFAELA AERO
17/11/20, 29.2, 15.8,RECONQUISTA AERO
17/11/20, 32.3, 17.1,RESISTENCIA AERO
17/11/20, 27.4,  9.8,RIO COLORADO
17/11/20, 27.8, 15.2,RIO CUARTO AERO
17/11/20, 20.6,  9.9,RIO GALLEGOS AERO
17/11/20, 18.5,  5.0,RIO GRANDE B.A.
17/11/20, 34.5, 22.6,RIVADAVIA
17/11/20, 31.3, 14.6,ROSARIO AERO
17/11/20, 22.3, 15.7,SALTA AERO
17/11/20, 23.5,  6.8,SAN ANTONIO OESTE AERO
17/11/20, 23.1, 13.0,SAN CARLOS (MZA)
17/11/20, 28.6, 14.0,SAN FERNANDO AERO
17/11/20, 27.2, 14.8,SAN JUAN AERO
17/11/20, 24.9, 10.5,SAN JULIAN AERO
17/11/20, 24.0, 15.6,SAN LUIS AERO
17/11/20, 24.4, 13.9,SAN MARTIN (MZA)
17/11/20, 26.8, 16.3,SAN RAFAEL AERO
17/11/20, 24.4, 11.2,SANTA CRUZ AERO
17/11/20, 26.6, 13.6,SANTA ROSA AERO
17/11/20, 22.7, 13.7,SANTA ROSA DE CONLARA AERO
17/11/20, 28.2, 18.4,SANTIAGO DEL ESTERO AERO
17/11/20, 30.1, 15.8,SAUCE VIEJO AERO
17/11/20, 30.8, 13.3,SUNCHALES AERO
17/11/20, 25.4, 11.4,TANDIL AERO
17/11/20, 24.5, 20.6,TARTAGAL AERO
17/11/20, 23.6,,TERMAS DE RIO HONDO AERO
17/11/20, 23.8, 14.4,TINOGASTA
17/11/20, 31.4,  5.9,TRELEW AERO
17/11/20, 28.9, 12.8,TRENQUE LAUQUEN
17/11/20, 21.0, 11.1,TRES ARROYOS
17/11/20, 24.9, 13.9,TUCUMAN AERO
17/11/20, 12.0,  5.0,USHUAIA AERO
17/11/20, 13.8,  6.0,USPALLATA
17/11/20, 31.0, 15.6,VENADO TUERTO AERO
17/11/20, 28.4, 13.1,VICTORICA
17/11/20, 24.3,  9.2,VIEDMA AERO
17/11/20, 27.5, 13.7,VILLA DE MARIA DEL RIO SECO
17/11/20, 20.8, 14.8,VILLA DOLORES AERO
17/11/20, 25.0,  9.5,VILLA GESELL AERO
17/11/20, 27.5,  7.8,VILLA REYNOLDS AERO
16/11/20, 24.7, 15.3,AEROPARQUE AERO
16/11/20, 25.5,  5.3,AZUL AERO
16/11/20, 29.6,  9.3,BAHIA BLANCA AERO
16/11/20, 21.1,  1.4,BARILOCHE AERO
16/11/20,, -8.5,BASE BELGRANO II
16/11/20,  1.1, -4.8,BASE CARLINI (EX JUBANY)
16/11/20,  0.1, -2.8,BASE ESPERANZA
16/11/20, -2.8, -5.7,BASE MARAMBIO
16/11/20, -0.2, -3.6,BASE ORCADAS
16/11/20, -0.9, -5.7,BASE SAN MARTIN
16/11/20, 26.0,  6.7,BENITO JUAREZ AERO
16/11/20, 26.6, 16.5,BERNARDO DE IRIGOYEN AERO
16/11/20, 27.5,  8.0,BOLIVAR AERO
16/11/20, 26.3, 13.8,BUENOS AIRES OBSERVATORIO
16/11/20, 27.5,  8.5,CAMPO DE MAYO AERO
16/11/20, 31.5, 16.3,CATAMARCA AERO
16/11/20, 30.0, 18.0,CERES AERO
16/11/20, 31.6, 18.0,CHAMICAL AERO
16/11/20,,  7.4,CHAPELCO AERO
16/11/20, 30.0, 15.0,CHEPES
16/11/20, 30.7, 13.0,CHILECITO AERO
16/11/20, 29.5, 15.2,CIPOLLETTI
16/11/20, 23.9, 12.6,COMODORO RIVADAVIA AERO
16/11/20, 29.4, 17.1,CONCORDIA AERO
16/11/20, 30.6, 13.8,CORDOBA AERO
16/11/20, 32.0, 17.3,CORDOBA OBSERVATORIO
16/11/20, 28.6,  4.5,CORONEL PRINGLES AERO
16/11/20, 26.9,  6.6,CORONEL SUAREZ AERO
16/11/20, 30.6, 19.7,CORRIENTES AERO
16/11/20, 25.3,  4.6,DOLORES AERO
16/11/20, 23.8,  2.5,EL BOLSON AERO
16/11/20, 18.9,  8.0,EL CALAFATE AERO
16/11/20, 27.4,  8.5,EL PALOMAR AERO
16/11/20,,,EL TREBOL
16/11/20, 30.2, 11.8,ESCUELA DE AVIACION MILITAR AERO
16/11/20, 20.0,  4.7,ESQUEL AERO
16/11/20, 26.6,  9.7,EZEIZA AERO
16/11/20, 30.7, 21.0,FORMOSA AERO
16/11/20, 31.0, 13.2,GENERAL PICO AERO
16/11/20, 25.0,  9.0,GOBERNADOR GREGORES AERO
16/11/20, 27.9, 11.2,GUALEGUAYCHU AERO
16/11/20, 32.2, 17.5,IGUAZU AERO
16/11/20, 31.5, 20.0,ITUZAINGO
16/11/20, 29.0, 16.6,JACHAL
16/11/20, 26.6, 17.3,JUJUY AERO
16/11/20, 22.1, 15.1,JUJUY U N
16/11/20, 28.0, 10.0,JUNIN AERO
16/11/20, 25.4,  8.6,LA PLATA AERO
16/11/20, 25.1,  1.2,LA QUIACA OBSERVATORIO
16/11/20, 30.8, 16.9,LA RIOJA AERO
16/11/20, 30.4, 10.9,LABOULAYE AERO
16/11/20, 26.0,  8.5,LAS FLORES
16/11/20, 32.2, 22.1,LAS LOMITAS
16/11/20, 25.8,  6.1,MALARGUE AERO
16/11/20, 23.7,  8.2,MAQUINCHAO
16/11/20, 18.9,  3.3,MAR DEL PLATA AERO
16/11/20, 30.1, 11.4,MARCOS JUAREZ AERO
16/11/20, 27.0,  8.0,MARIANO MORENO AERO
16/11/20, 30.2, 12.7,MENDOZA AERO
16/11/20,, 13.4,MENDOZA OBSERVATORIO
16/11/20,,,MERCEDES AERO (CTES)
16/11/20, 27.0, 10.5,MERLO AERO
16/11/20, 26.4, 17.7,METAN
16/11/20, 30.2, 18.2,MONTE CASEROS AERO
16/11/20, 27.0, 11.2,MORON AERO
16/11/20, 27.9, 13.5,NEUQUEN AERO
16/11/20, 28.8, 12.3,NUEVE DE JULIO
16/11/20, 29.0, 19.5,OBERA
16/11/20, 25.1,  6.6,OLAVARRIA AERO
16/11/20, 26.6, 20.8,ORAN AERO
16/11/20, 29.8, 16.0,PARANA AERO
16/11/20, 24.5,  8.4,PASO DE INDIOS
16/11/20, 29.6, 19.3,PASO DE LOS LIBRES AERO
16/11/20, 28.4, 10.4,PEHUAJO AERO
16/11/20, 22.0,  9.8,PERITO MORENO AERO
16/11/20, 28.8,  7.4,PIGUE AERO
16/11/20, 30.5, 15.0,PILAR OBSERVATORIO
16/11/20, 31.6, 21.7,POSADAS AERO
16/11/20, 31.6, 20.3,PRESIDENCIA ROQUE SAENZ PE�A AERO
16/11/20, 23.4,  8.3,PUERTO DESEADO AERO
16/11/20, 24.8, 10.8,PUERTO MADRYN AERO
16/11/20, 22.8, 10.5,PUNTA INDIO B.A.
16/11/20, 30.0, 15.0,RAFAELA AERO
16/11/20, 29.1, 19.2,RECONQUISTA AERO
16/11/20, 32.5, 19.6,RESISTENCIA AERO
16/11/20, 28.8, 12.8,RIO COLORADO
16/11/20, 27.5, 13.6,RIO CUARTO AERO
16/11/20, 19.6,  7.2,RIO GALLEGOS AERO
16/11/20, 16.4,  5.0,RIO GRANDE B.A.
16/11/20, 32.5, 20.6,RIVADAVIA
16/11/20, 29.8, 10.7,ROSARIO AERO
16/11/20, 22.2, 15.0,SALTA AERO
16/11/20, 22.0,  9.2,SAN ANTONIO OESTE AERO
16/11/20, 29.5,  9.0,SAN CARLOS (MZA)
16/11/20, 26.2, 11.1,SAN FERNANDO AERO
16/11/20, 32.4, 14.5,SAN JUAN AERO
16/11/20, 26.4,  6.4,SAN JULIAN AERO
16/11/20, 29.2, 17.3,SAN LUIS AERO
16/11/20, 31.6, 14.0,SAN MARTIN (MZA)
16/11/20, 29.7, 10.1,SAN RAFAEL AERO
16/11/20, 24.4,  6.1,SANTA CRUZ AERO
16/11/20, 32.5, 10.7,SANTA ROSA AERO
16/11/20, 29.0, 11.4,SANTA ROSA DE CONLARA AERO
16/11/20, 31.6, 21.8,SANTIAGO DEL ESTERO AERO
16/11/20, 29.8, 17.0,SAUCE VIEJO AERO
16/11/20, 30.8, 16.8,SUNCHALES AERO
16/11/20, 25.8,  3.3,TANDIL AERO
16/11/20, 26.6, 19.5,TARTAGAL AERO
16/11/20,,,TERMAS DE RIO HONDO AERO
16/11/20, 30.0, 13.0,TINOGASTA
16/11/20, 24.0, 10.5,TRELEW AERO
16/11/20, 29.9, 10.4,TRENQUE LAUQUEN
16/11/20,,  7.5,TRES ARROYOS
16/11/20, 28.9, 19.6,TUCUMAN AERO
16/11/20, 10.5,  6.0,USHUAIA AERO
16/11/20, 22.6,  6.6,USPALLATA
16/11/20, 30.2,  9.0,VENADO TUERTO AERO
16/11/20, 30.8, 10.4,VICTORICA
16/11/20, 22.7, 11.3,VIEDMA AERO
16/11/20, 29.5, 14.6,VILLA DE MARIA DEL RIO SECO
16/11/20, 29.8, 14.8,VILLA DOLORES AERO
16/11/20, 19.0,  5.5,VILLA GESELL AERO
16/11/20, 28.4, 10.6,VILLA REYNOLDS AERO
15/11/20, 25.0, 15.8,AEROPARQUE AERO
15/11/20, 21.6,  9.0,AZUL AERO
15/11/20, 22.9,  6.9,BAHIA BLANCA AERO
15/11/20, 20.5, -1.6,BARILOCHE AERO
15/11/20,,-10.5,BASE BELGRANO II
15/11/20,  0.8, -4.7,BASE CARLINI (EX JUBANY)
15/11/20, -1.1, -2.8,BASE ESPERANZA
15/11/20, -2.9, -5.9,BASE MARAMBIO
15/11/20,  3.1, -2.6,BASE ORCADAS
15/11/20,  1.5, -4.6,BASE SAN MARTIN
15/11/20,,,BENITO JUAREZ AERO
15/11/20, 27.5, 16.6,BERNARDO DE IRIGOYEN AERO
15/11/20, 24.1,  9.9,BOLIVAR AERO
15/11/20, 26.0, 15.5,BUENOS AIRES OBSERVATORIO
15/11/20, 26.7, 15.1,CAMPO DE MAYO AERO
15/11/20, 26.2, 15.0,CATAMARCA AERO
15/11/20, 27.9, 17.0,CERES AERO
15/11/20, 25.6, 15.2,CHAMICAL AERO
15/11/20, 24.0,  2.2,CHAPELCO AERO
15/11/20, 29.0, 17.0,CHEPES
15/11/20, 24.6, 15.8,CHILECITO AERO
15/11/20, 27.6, 11.6,CIPOLLETTI
15/11/20, 26.0,  9.2,COMODORO RIVADAVIA AERO
15/11/20, 30.6, 17.4,CONCORDIA AERO
15/11/20, 25.8, 12.7,CORDOBA AERO
15/11/20, 28.5, 14.2,CORDOBA OBSERVATORIO
15/11/20, 23.6,  4.5,CORONEL PRINGLES AERO
15/11/20, 23.5,  6.7,CORONEL SUAREZ AERO
15/11/20, 29.0, 18.0,CORRIENTES AERO
15/11/20, 21.8, 13.1,DOLORES AERO
15/11/20, 23.5,  0.5,EL BOLSON AERO
15/11/20, 18.1,  9.5,EL CALAFATE AERO
15/11/20, 26.0, 15.3,EL PALOMAR AERO
15/11/20, 26.5, 12.4,ESCUELA DE AVIACION MILITAR AERO
15/11/20, 19.5,  1.6,ESQUEL AERO
15/11/20, 25.3, 13.5,EZEIZA AERO
15/11/20, 27.5, 18.7,FORMOSA AERO
15/11/20, 25.5,  8.0,GENERAL PICO AERO
15/11/20, 22.0, 10.5,GOBERNADOR GREGORES AERO
15/11/20, 26.8, 16.2,GUALEGUAYCHU AERO
15/11/20, 27.7, 20.4,IGUAZU AERO
15/11/20,,,ITUZAINGO
15/11/20,,,JACHAL
15/11/20, 24.6, 18.0,JUJUY AERO
15/11/20, 24.9, 16.6,JUJUY U N
15/11/20, 24.0, 12.5,JUNIN AERO
15/11/20, 23.5, 14.0,LA PLATA AERO
15/11/20, 24.3,  8.4,LA QUIACA OBSERVATORIO
15/11/20, 23.6, 16.3,LA RIOJA AERO
15/11/20, 25.5, 10.7,LABOULAYE AERO
15/11/20, 22.5, 11.5,LAS FLORES
15/11/20, 27.5, 19.8,LAS LOMITAS
15/11/20, 23.5,  6.6,MALARGUE AERO
15/11/20, 24.0,  1.8,MAQUINCHAO
15/11/20, 17.5, 12.0,MAR DEL PLATA AERO
15/11/20, 27.5, 12.3,MARCOS JUAREZ AERO
15/11/20, 25.5, 14.5,MARIANO MORENO AERO
15/11/20, 23.8, 13.3,MENDOZA AERO
15/11/20,, 11.2,MENDOZA OBSERVATORIO
15/11/20,,,MERCEDES AERO (CTES)
15/11/20, 25.0, 14.8,MERLO AERO
15/11/20, 23.7, 15.4,METAN
15/11/20, 31.8, 17.9,MONTE CASEROS AERO
15/11/20, 24.6, 14.7,MORON AERO
15/11/20, 25.8, 11.7,NEUQUEN AERO
15/11/20, 25.5, 13.4,NUEVE DE JULIO
15/11/20,,,OBERA
15/11/20, 21.9,  8.6,OLAVARRIA AERO
15/11/20, 29.3, 21.5,ORAN AERO
15/11/20, 28.0, 15.8,PARANA AERO
15/11/20, 25.4,  6.2,PASO DE INDIOS
15/11/20, 31.5, 18.5,PASO DE LOS LIBRES AERO
15/11/20, 25.2, 11.5,PEHUAJO AERO
15/11/20,,  8.0,PERITO MORENO AERO
15/11/20, 24.0,  6.6,PIGUE AERO
15/11/20, 27.5, 13.5,PILAR OBSERVATORIO
15/11/20, 29.0, 20.0,POSADAS AERO
15/11/20, 26.4, 17.9,PRESIDENCIA ROQUE SAENZ PE�A AERO
15/11/20, 20.8,  7.4,PUERTO DESEADO AERO
15/11/20, 28.2,  5.4,PUERTO MADRYN AERO
15/11/20, 23.0, 14.0,PUNTA INDIO B.A.
15/11/20, 26.5, 15.6,RAFAELA AERO
15/11/20, 28.5, 17.6,RECONQUISTA AERO
15/11/20, 30.8, 17.7,RESISTENCIA AERO
15/11/20, 26.6, 10.0,RIO COLORADO
15/11/20, 24.5, 10.0,RIO CUARTO AERO
15/11/20, 18.7,  9.6,RIO GALLEGOS AERO
15/11/20, 14.0,  5.9,RIO GRANDE B.A.
15/11/20, 30.0, 19.0,RIVADAVIA
15/11/20, 28.9, 15.8,ROSARIO AERO
15/11/20, 24.0, 14.5,SALTA AERO
15/11/20, 28.5,  5.0,SAN ANTONIO OESTE AERO
15/11/20,,,SAN CARLOS (MZA)
15/11/20, 26.2, 16.3,SAN FERNANDO AERO
15/11/20, 27.5, 13.4,SAN JUAN AERO
15/11/20, 25.4, 11.1,SAN JULIAN AERO
15/11/20, 27.2, 10.9,SAN LUIS AERO
15/11/20, 27.5, 10.1,SAN MARTIN (MZA)
15/11/20, 26.4,  8.6,SAN RAFAEL AERO
15/11/20, 23.4, 11.0,SANTA CRUZ AERO
15/11/20, 26.8,  8.5,SANTA ROSA AERO
15/11/20, 27.0,  8.2,SANTA ROSA DE CONLARA AERO
15/11/20, 29.6, 19.0,SANTIAGO DEL ESTERO AERO
15/11/20, 28.1, 15.9,SAUCE VIEJO AERO
15/11/20, 27.8, 15.8,SUNCHALES AERO
15/11/20, 20.0,  9.5,TANDIL AERO
15/11/20, 30.9, 19.4,TARTAGAL AERO
15/11/20, 24.5, 16.6,TINOGASTA
15/11/20, 26.7,  6.7,TRELEW AERO
15/11/20,,,TRENQUE LAUQUEN
15/11/20, 19.2,  8.9,TRES ARROYOS
15/11/20, 26.9, 18.4,TUCUMAN AERO
15/11/20, 11.8,  4.6,USHUAIA AERO
15/11/20, 21.0,  7.7,USPALLATA
15/11/20, 25.5, 13.5,VENADO TUERTO AERO
15/11/20, 26.0,  7.3,VICTORICA
15/11/20, 26.0,  5.7,VIEDMA AERO
15/11/20, 25.0, 15.0,VILLA DE MARIA DEL RIO SECO
15/11/20, 27.3, 10.4,VILLA DOLORES AERO
15/11/20, 18.9, 12.5,VILLA GESELL AERO
15/11/20, 25.8,  6.1,VILLA REYNOLDS AERO
14/11/20, 25.2, 19.1,AEROPARQUE AERO
14/11/20, 23.9, 16.4,AZUL AERO
14/11/20, 24.0, 13.2,BAHIA BLANCA AERO
14/11/20, 14.2,  4.7,BARILOCHE AERO
14/11/20,, -8.7,BASE BELGRANO II
14/11/20,  2.3, -1.3,BASE CARLINI (EX JUBANY)
14/11/20,, -1.2,BASE ESPERANZA
14/11/20, -0.1, -5.3,BASE MARAMBIO
14/11/20,  3.0, -1.8,BASE ORCADAS
14/11/20,  0.6, -4.3,BASE SAN MARTIN
14/11/20, 23.8, 14.3,BENITO JUAREZ AERO
14/11/20, 31.9, 21.0,BERNARDO DE IRIGOYEN AERO
14/11/20, 26.6, 15.8,BOLIVAR AERO
14/11/20, 24.6, 19.3,BUENOS AIRES OBSERVATORIO
14/11/20, 24.0, 15.8,CAMPO DE MAYO AERO
